Protein Code,Docking Score
3295.pdbqt,-7.588
4034.pdbqt,-7.587
8179.pdbqt,-7.587
6416.pdbqt,-7.587
580.pdbqt,-7.587
2045.pdbqt,-7.587
8305.pdbqt,-7.586
7653.pdbqt,-7.586
8037.pdbqt,-7.585
8148.pdbqt,-7.584
3019.pdbqt,-7.584
6805.pdbqt,-7.584
817.pdbqt,-7.583
4393.pdbqt,-7.582
5449.pdbqt,-7.582
7979.pdbqt,-7.582
3201.pdbqt,-7.582
4093.pdbqt,-7.582
6199.pdbqt,-7.581
8067.pdbqt,-7.581
8272.pdbqt,-7.581
1093.pdbqt,-7.581
5317.pdbqt,-7.581
1841.pdbqt,-7.581
2503.pdbqt,-7.581
1687.pdbqt,-7.581
715.pdbqt,-7.58
2019.pdbqt,-7.58
1209.pdbqt,-7.58
311.pdbqt,-7.579
4107.pdbqt,-7.579
7684.pdbqt,-7.579
2941.pdbqt,-7.579
958.pdbqt,-7.578
5469.pdbqt,-7.578
7221.pdbqt,-7.578
2546.pdbqt,-7.578
8785.pdbqt,-7.578
211.pdbqt,-7.578
1164.pdbqt,-7.578
5899.pdbqt,-7.578
8161.pdbqt,-7.577
2401.pdbqt,-7.577
8337.pdbqt,-7.575
2389.pdbqt,-7.575
4351.pdbqt,-7.574
3468.pdbqt,-7.574
7871.pdbqt,-7.574
2225.pdbqt,-7.573
1270.pdbqt,-7.573
8202.pdbqt,-7.573
2374.pdbqt,-7.572
590.pdbqt,-7.572
4651.pdbqt,-7.572
2545.pdbqt,-7.571
6813.pdbqt,-7.571
3805.pdbqt,-7.571
1902.pdbqt,-7.571
3594.pdbqt,-7.571
1277.pdbqt,-7.571
635.pdbqt,-7.571
2590.pdbqt,-7.57
4201.pdbqt,-7.57
4510.pdbqt,-7.57
41.pdbqt,-7.57
6568.pdbqt,-7.57
7921.pdbqt,-7.569
5035.pdbqt,-7.569
4761.pdbqt,-7.569
1719.pdbqt,-7.569
5191.pdbqt,-7.569
1321.pdbqt,-7.569
3848.pdbqt,-7.568
8237.pdbqt,-7.568
4442.pdbqt,-7.568
7752.pdbqt,-7.567
3082.pdbqt,-7.567
1911.pdbqt,-7.567
5936.pdbqt,-7.566
8811.pdbqt,-7.566
9149.pdbqt,-7.566
1759.pdbqt,-7.566
1031.pdbqt,-7.566
6249.pdbqt,-7.565
8736.pdbqt,-7.565
6481.pdbqt,-7.565
4317.pdbqt,-7.564
4771.pdbqt,-7.564
7889.pdbqt,-7.564
7249.pdbqt,-7.564
2459.pdbqt,-7.564
2511.pdbqt,-7.564
625.pdbqt,-7.563
5088.pdbqt,-7.563
6819.pdbqt,-7.563
1695.pdbqt,-7.563
5822.pdbqt,-7.562
1913.pdbqt,-7.562
4719.pdbqt,-7.562
3803.pdbqt,-7.562
3601.pdbqt,-7.561
3565.pdbqt,-7.561
2251.pdbqt,-7.56
4753.pdbqt,-7.56
2335.pdbqt,-7.56
4494.pdbqt,-7.56
3747.pdbqt,-7.56
5117.pdbqt,-7.56
2889.pdbqt,-7.56
5646.pdbqt,-7.56
5907.pdbqt,-7.559
7579.pdbqt,-7.559
9003.pdbqt,-7.559
1258.pdbqt,-7.559
267.pdbqt,-7.559
6149.pdbqt,-7.558
8231.pdbqt,-7.558
1363.pdbqt,-7.558
5923.pdbqt,-7.558
8833.pdbqt,-7.558
4224.pdbqt,-7.557
8258.pdbqt,-7.557
7075.pdbqt,-7.556
747.pdbqt,-7.556
7153.pdbqt,-7.556
4662.pdbqt,-7.556
4956.pdbqt,-7.556
3417.pdbqt,-7.555
8391.pdbqt,-7.555
2237.pdbqt,-7.554
444.pdbqt,-7.554
8940.pdbqt,-7.554
4685.pdbqt,-7.554
3085.pdbqt,-7.554
3211.pdbqt,-7.553
6946.pdbqt,-7.553
937.pdbqt,-7.552
8827.pdbqt,-7.552
6013.pdbqt,-7.551
3159.pdbqt,-7.551
8364.pdbqt,-7.551
5216.pdbqt,-7.551
561.pdbqt,-7.55
7853.pdbqt,-7.55
4948.pdbqt,-7.55
2293.pdbqt,-7.55
2699.pdbqt,-7.55
2672.pdbqt,-7.55
4622.pdbqt,-7.55
5900.pdbqt,-7.55
3896.pdbqt,-7.549
7939.pdbqt,-7.549
6240.pdbqt,-7.549
7660.pdbqt,-7.549
3093.pdbqt,-7.549
1466.pdbqt,-7.548
255.pdbqt,-7.548
8503.pdbqt,-7.548
3415.pdbqt,-7.547
4274.pdbqt,-7.546
235.pdbqt,-7.546
1772.pdbqt,-7.545
2917.pdbqt,-7.545
1537.pdbqt,-7.545
7655.pdbqt,-7.545
3709.pdbqt,-7.545
4933.pdbqt,-7.544
955.pdbqt,-7.544
6070.pdbqt,-7.544
2865.pdbqt,-7.544
6737.pdbqt,-7.544
2815.pdbqt,-7.544
858.pdbqt,-7.544
437.pdbqt,-7.543
4143.pdbqt,-7.543
2791.pdbqt,-7.543
8865.pdbqt,-7.543
7935.pdbqt,-7.543
1615.pdbqt,-7.542
6709.pdbqt,-7.542
6121.pdbqt,-7.541
1528.pdbqt,-7.541
2919.pdbqt,-7.54
2109.pdbqt,-7.54
5887.pdbqt,-7.54
6141.pdbqt,-7.54
562.pdbqt,-7.54
3501.pdbqt,-7.54
421.pdbqt,-7.539
2695.pdbqt,-7.539
3259.pdbqt,-7.539
775.pdbqt,-7.539
1933.pdbqt,-7.539
5049.pdbqt,-7.538
2730.pdbqt,-7.538
4599.pdbqt,-7.538
8684.pdbqt,-7.538
7807.pdbqt,-7.537
3757.pdbqt,-7.537
2240.pdbqt,-7.537
1380.pdbqt,-7.537
3307.pdbqt,-7.537
6996.pdbqt,-7.536
8817.pdbqt,-7.536
2851.pdbqt,-7.535
1637.pdbqt,-7.535
8863.pdbqt,-7.535
3559.pdbqt,-7.535
8073.pdbqt,-7.535
8551.pdbqt,-7.535
2570.pdbqt,-7.534
6192.pdbqt,-7.534
3639.pdbqt,-7.534
2345.pdbqt,-7.534
114.pdbqt,-7.533
3218.pdbqt,-7.533
3909.pdbqt,-7.533
763.pdbqt,-7.533
8882.pdbqt,-7.532
2629.pdbqt,-7.532
8987.pdbqt,-7.532
4565.pdbqt,-7.532
9113.pdbqt,-7.531
3920.pdbqt,-7.53
2113.pdbqt,-7.53
8103.pdbqt,-7.53
5548.pdbqt,-7.53
6841.pdbqt,-7.53
6067.pdbqt,-7.529
7430.pdbqt,-7.529
5737.pdbqt,-7.529
2136.pdbqt,-7.528
2887.pdbqt,-7.528
528.pdbqt,-7.528
9147.pdbqt,-7.528
3414.pdbqt,-7.528
6421.pdbqt,-7.528
8600.pdbqt,-7.527
4039.pdbqt,-7.527
5441.pdbqt,-7.527
3024.pdbqt,-7.526
4773.pdbqt,-7.526
7983.pdbqt,-7.526
5299.pdbqt,-7.526
2360.pdbqt,-7.526
4237.pdbqt,-7.526
6877.pdbqt,-7.525
8638.pdbqt,-7.525
8249.pdbqt,-7.525
537.pdbqt,-7.524
8213.pdbqt,-7.524
420.pdbqt,-7.524
2322.pdbqt,-7.524
862.pdbqt,-7.523
2393.pdbqt,-7.523
1200.pdbqt,-7.522
6822.pdbqt,-7.521
8608.pdbqt,-7.521
2538.pdbqt,-7.521
963.pdbqt,-7.52
6465.pdbqt,-7.52
8926.pdbqt,-7.52
4797.pdbqt,-7.519
2161.pdbqt,-7.518
1508.pdbqt,-7.518
6672.pdbqt,-7.518
6790.pdbqt,-7.517
6327.pdbqt,-7.517
5214.pdbqt,-7.517
2615.pdbqt,-7.517
995.pdbqt,-7.516
2703.pdbqt,-7.516
8206.pdbqt,-7.515
3488.pdbqt,-7.515
5448.pdbqt,-7.515
7133.pdbqt,-7.514
6197.pdbqt,-7.514
2724.pdbqt,-7.514
4791.pdbqt,-7.514
4121.pdbqt,-7.513
7219.pdbqt,-7.513
657.pdbqt,-7.513
49.pdbqt,-7.513
4231.pdbqt,-7.513
2163.pdbqt,-7.513
4667.pdbqt,-7.513
5265.pdbqt,-7.513
8674.pdbqt,-7.512
1445.pdbqt,-7.512
8775.pdbqt,-7.512
708.pdbqt,-7.512
7581.pdbqt,-7.511
8908.pdbqt,-7.511
6483.pdbqt,-7.511
4620.pdbqt,-7.511
84.pdbqt,-7.51
4707.pdbqt,-7.51
5833.pdbqt,-7.51
2884.pdbqt,-7.51
7016.pdbqt,-7.509
9039.pdbqt,-7.509
7762.pdbqt,-7.509
2775.pdbqt,-7.509
4173.pdbqt,-7.508
5225.pdbqt,-7.508
8149.pdbqt,-7.508
2753.pdbqt,-7.508
8778.pdbqt,-7.508
5744.pdbqt,-7.507
8587.pdbqt,-7.507
1937.pdbqt,-7.506
350.pdbqt,-7.506
61.pdbqt,-7.506
2499.pdbqt,-7.506
1867.pdbqt,-7.506
887.pdbqt,-7.506
3765.pdbqt,-7.506
1518.pdbqt,-7.506
8546.pdbqt,-7.505
2647.pdbqt,-7.504
6276.pdbqt,-7.504
7367.pdbqt,-7.504
4893.pdbqt,-7.504
7245.pdbqt,-7.504
85.pdbqt,-7.504
2191.pdbqt,-7.504
3569.pdbqt,-7.503
5481.pdbqt,-7.503
45.pdbqt,-7.503
6255.pdbqt,-7.503
7143.pdbqt,-7.503
6604.pdbqt,-7.502
1464.pdbqt,-7.502
1564.pdbqt,-7.502
2246.pdbqt,-7.501
8879.pdbqt,-7.501
8113.pdbqt,-7.501
6510.pdbqt,-7.5
2093.pdbqt,-7.5
2505.pdbqt,-7.5
7779.pdbqt,-7.5
3403.pdbqt,-7.499
598.pdbqt,-7.499
4640.pdbqt,-7.499
9031.pdbqt,-7.498
292.pdbqt,-7.498
3191.pdbqt,-7.498
1385.pdbqt,-7.498
5315.pdbqt,-7.498
991.pdbqt,-7.497
7896.pdbqt,-7.497
4482.pdbqt,-7.497
2921.pdbqt,-7.497
7216.pdbqt,-7.496
6906.pdbqt,-7.496
5862.pdbqt,-7.496
7705.pdbqt,-7.496
7950.pdbqt,-7.496
6659.pdbqt,-7.496
7014.pdbqt,-7.495
7167.pdbqt,-7.495
6931.pdbqt,-7.495
5301.pdbqt,-7.495
8145.pdbqt,-7.494
7586.pdbqt,-7.494
2020.pdbqt,-7.494
1967.pdbqt,-7.493
633.pdbqt,-7.493
4567.pdbqt,-7.492
6089.pdbqt,-7.491
4377.pdbqt,-7.491
5670.pdbqt,-7.491
723.pdbqt,-7.491
8743.pdbqt,-7.491
4455.pdbqt,-7.491
3878.pdbqt,-7.491
493.pdbqt,-7.49
645.pdbqt,-7.49
5103.pdbqt,-7.49
1474.pdbqt,-7.49
3497.pdbqt,-7.489
1272.pdbqt,-7.489
7650.pdbqt,-7.488
6.pdbqt,-7.488
3256.pdbqt,-7.488
8173.pdbqt,-7.488
6071.pdbqt,-7.487
3835.pdbqt,-7.487
1154.pdbqt,-7.487
7625.pdbqt,-7.486
7018.pdbqt,-7.485
7365.pdbqt,-7.485
2727.pdbqt,-7.485
7813.pdbqt,-7.485
9152.pdbqt,-7.485
5749.pdbqt,-7.485
8721.pdbqt,-7.485
2755.pdbqt,-7.484
8821.pdbqt,-7.484
7662.pdbqt,-7.484
5538.pdbqt,-7.484
8541.pdbqt,-7.483
1733.pdbqt,-7.483
5581.pdbqt,-7.483
1607.pdbqt,-7.483
656.pdbqt,-7.483
8291.pdbqt,-7.483
8155.pdbqt,-7.483
640.pdbqt,-7.482
4634.pdbqt,-7.482
5743.pdbqt,-7.482
7455.pdbqt,-7.481
1515.pdbqt,-7.481
397.pdbqt,-7.48
5594.pdbqt,-7.48
2702.pdbqt,-7.48
8589.pdbqt,-7.479
8656.pdbqt,-7.479
8789.pdbqt,-7.479
567.pdbqt,-7.478
3763.pdbqt,-7.478
8109.pdbqt,-7.478
6935.pdbqt,-7.476
6768.pdbqt,-7.476
6780.pdbqt,-7.475
8771.pdbqt,-7.475
6316.pdbqt,-7.474
8681.pdbqt,-7.474
1782.pdbqt,-7.474
7789.pdbqt,-7.474
8186.pdbqt,-7.473
7946.pdbqt,-7.473
4255.pdbqt,-7.473
8629.pdbqt,-7.473
2593.pdbqt,-7.473
6607.pdbqt,-7.473
3673.pdbqt,-7.473
6944.pdbqt,-7.472
6017.pdbqt,-7.472
3682.pdbqt,-7.472
2283.pdbqt,-7.471
3177.pdbqt,-7.471
7947.pdbqt,-7.471
1428.pdbqt,-7.47
3436.pdbqt,-7.47
3069.pdbqt,-7.47
8672.pdbqt,-7.47
48.pdbqt,-7.469
2500.pdbqt,-7.469
5335.pdbqt,-7.468
3051.pdbqt,-7.468
5720.pdbqt,-7.468
5975.pdbqt,-7.468
4152.pdbqt,-7.467
1130.pdbqt,-7.467
8859.pdbqt,-7.467
1906.pdbqt,-7.466
5313.pdbqt,-7.465
8983.pdbqt,-7.465
2787.pdbqt,-7.465
490.pdbqt,-7.465
5371.pdbqt,-7.465
6705.pdbqt,-7.465
6309.pdbqt,-7.464
3333.pdbqt,-7.464
4701.pdbqt,-7.464
6409.pdbqt,-7.463
1132.pdbqt,-7.463
5209.pdbqt,-7.463
9041.pdbqt,-7.462
1303.pdbqt,-7.462
2768.pdbqt,-7.462
3871.pdbqt,-7.462
1400.pdbqt,-7.462
95.pdbqt,-7.462
7696.pdbqt,-7.461
7291.pdbqt,-7.461
2943.pdbqt,-7.461
4399.pdbqt,-7.461
1335.pdbqt,-7.461
6809.pdbqt,-7.461
2705.pdbqt,-7.461
4975.pdbqt,-7.46
8962.pdbqt,-7.46
441.pdbqt,-7.459
1366.pdbqt,-7.459
939.pdbqt,-7.459
5621.pdbqt,-7.458
940.pdbqt,-7.458
8749.pdbqt,-7.458
4309.pdbqt,-7.457
3597.pdbqt,-7.457
390.pdbqt,-7.457
2066.pdbqt,-7.457
3560.pdbqt,-7.456
5877.pdbqt,-7.456
1114.pdbqt,-7.455
228.pdbqt,-7.455
1686.pdbqt,-7.455
2091.pdbqt,-7.454
1999.pdbqt,-7.454
2145.pdbqt,-7.454
4551.pdbqt,-7.454
7772.pdbqt,-7.454
2359.pdbqt,-7.453
7984.pdbqt,-7.453
2549.pdbqt,-7.452
7849.pdbqt,-7.452
9133.pdbqt,-7.452
8092.pdbqt,-7.452
2712.pdbqt,-7.451
455.pdbqt,-7.451
1708.pdbqt,-7.45
3745.pdbqt,-7.45
384.pdbqt,-7.45
3003.pdbqt,-7.449
4717.pdbqt,-7.449
8153.pdbqt,-7.449
1074.pdbqt,-7.448
451.pdbqt,-7.448
4965.pdbqt,-7.448
6267.pdbqt,-7.446
8886.pdbqt,-7.446
8112.pdbqt,-7.446
2129.pdbqt,-7.446
293.pdbqt,-7.446
8544.pdbqt,-7.446
6233.pdbqt,-7.445
5059.pdbqt,-7.444
8867.pdbqt,-7.444
3247.pdbqt,-7.444
8784.pdbqt,-7.443
616.pdbqt,-7.443
7021.pdbqt,-7.443
3331.pdbqt,-7.443
4326.pdbqt,-7.442
4604.pdbqt,-7.442
793.pdbqt,-7.442
3688.pdbqt,-7.442
4202.pdbqt,-7.441
3773.pdbqt,-7.441
6159.pdbqt,-7.441
6167.pdbqt,-7.441
845.pdbqt,-7.441
1598.pdbqt,-7.441
8596.pdbqt,-7.44
5722.pdbqt,-7.44
7347.pdbqt,-7.44
1621.pdbqt,-7.44
1237.pdbqt,-7.439
2527.pdbqt,-7.438
3795.pdbqt,-7.437
2662.pdbqt,-7.437
7831.pdbqt,-7.436
4826.pdbqt,-7.436
375.pdbqt,-7.435
5203.pdbqt,-7.435
5002.pdbqt,-7.435
2589.pdbqt,-7.434
6671.pdbqt,-7.434
4419.pdbqt,-7.433
7039.pdbqt,-7.433
3038.pdbqt,-7.433
7327.pdbqt,-7.433
6371.pdbqt,-7.433
2075.pdbqt,-7.432
3540.pdbqt,-7.432
4535.pdbqt,-7.432
5238.pdbqt,-7.432
1987.pdbqt,-7.431
6541.pdbqt,-7.431
7428.pdbqt,-7.431
6811.pdbqt,-7.431
5027.pdbqt,-7.431
2275.pdbqt,-7.431
2169.pdbqt,-7.43
5765.pdbqt,-7.43
8508.pdbqt,-7.429
7648.pdbqt,-7.429
2677.pdbqt,-7.429
6987.pdbqt,-7.428
1858.pdbqt,-7.428
8514.pdbqt,-7.427
5072.pdbqt,-7.427
6114.pdbqt,-7.426
3327.pdbqt,-7.426
7417.pdbqt,-7.426
7387.pdbqt,-7.426
5329.pdbqt,-7.425
3951.pdbqt,-7.424
2147.pdbqt,-7.424
1544.pdbqt,-7.423
3180.pdbqt,-7.423
2936.pdbqt,-7.423
181.pdbqt,-7.423
1397.pdbqt,-7.422
8353.pdbqt,-7.422
357.pdbqt,-7.422
2119.pdbqt,-7.421
5304.pdbqt,-7.421
1032.pdbqt,-7.42
2287.pdbqt,-7.42
1179.pdbqt,-7.42
2820.pdbqt,-7.418
3609.pdbqt,-7.418
6858.pdbqt,-7.418
943.pdbqt,-7.417
4953.pdbqt,-7.416
2687.pdbqt,-7.416
3450.pdbqt,-7.416
737.pdbqt,-7.415
3160.pdbqt,-7.415
2247.pdbqt,-7.414
584.pdbqt,-7.414
1715.pdbqt,-7.414
495.pdbqt,-7.414
1546.pdbqt,-7.414
2397.pdbqt,-7.414
6829.pdbqt,-7.414
4046.pdbqt,-7.414
2442.pdbqt,-7.414
1815.pdbqt,-7.413
5531.pdbqt,-7.413
2030.pdbqt,-7.413
5367.pdbqt,-7.413
4899.pdbqt,-7.413
4987.pdbqt,-7.412
6609.pdbqt,-7.411
8899.pdbqt,-7.411
1973.pdbqt,-7.41
1832.pdbqt,-7.41
1448.pdbqt,-7.41
2266.pdbqt,-7.41
1819.pdbqt,-7.409
505.pdbqt,-7.409
7299.pdbqt,-7.409
7349.pdbqt,-7.409
4323.pdbqt,-7.409
6046.pdbqt,-7.409
5076.pdbqt,-7.409
1513.pdbqt,-7.408
8862.pdbqt,-7.408
997.pdbqt,-7.407
6265.pdbqt,-7.407
4081.pdbqt,-7.406
3558.pdbqt,-7.405
1157.pdbqt,-7.405
7471.pdbqt,-7.405
1856.pdbqt,-7.404
1876.pdbqt,-7.404
8043.pdbqt,-7.404
1647.pdbqt,-7.404
8111.pdbqt,-7.404
5394.pdbqt,-7.403
982.pdbqt,-7.403
4235.pdbqt,-7.403
3783.pdbqt,-7.402
5031.pdbqt,-7.402
8412.pdbqt,-7.402
4030.pdbqt,-7.401
8137.pdbqt,-7.401
2254.pdbqt,-7.4
7943.pdbqt,-7.4
4408.pdbqt,-7.4
2104.pdbqt,-7.399
8303.pdbqt,-7.399
7273.pdbqt,-7.398
3889.pdbqt,-7.398
7285.pdbqt,-7.397
2536.pdbqt,-7.397
7774.pdbqt,-7.397
491.pdbqt,-7.396
7259.pdbqt,-7.395
4409.pdbqt,-7.395
4479.pdbqt,-7.395
5747.pdbqt,-7.394
5430.pdbqt,-7.394
5736.pdbqt,-7.394
8717.pdbqt,-7.394
2617.pdbqt,-7.394
1698.pdbqt,-7.393
3475.pdbqt,-7.393
4073.pdbqt,-7.391
690.pdbqt,-7.391
2219.pdbqt,-7.391
7003.pdbqt,-7.391
254.pdbqt,-7.391
4910.pdbqt,-7.39
6482.pdbqt,-7.39
1981.pdbqt,-7.389
6334.pdbqt,-7.389
6232.pdbqt,-7.389
6933.pdbqt,-7.388
6282.pdbqt,-7.388
2437.pdbqt,-7.388
1725.pdbqt,-7.388
4172.pdbqt,-7.387
1357.pdbqt,-7.385
2348.pdbqt,-7.385
8991.pdbqt,-7.384
3101.pdbqt,-7.381
7115.pdbqt,-7.381
3529.pdbqt,-7.381
4433.pdbqt,-7.38
1983.pdbqt,-7.38
745.pdbqt,-7.38
4809.pdbqt,-7.379
2716.pdbqt,-7.379
6665.pdbqt,-7.379
36.pdbqt,-7.379
8154.pdbqt,-7.378
2559.pdbqt,-7.378
5261.pdbqt,-7.378
1081.pdbqt,-7.378
8419.pdbqt,-7.377
2980.pdbqt,-7.377
7468.pdbqt,-7.376
3812.pdbqt,-7.375
4381.pdbqt,-7.375
5989.pdbqt,-7.375
4926.pdbqt,-7.375
3844.pdbqt,-7.374
5347.pdbqt,-7.374
1186.pdbqt,-7.374
3328.pdbqt,-7.374
1225.pdbqt,-7.374
2715.pdbqt,-7.372
2298.pdbqt,-7.372
3703.pdbqt,-7.371
6957.pdbqt,-7.371
8296.pdbqt,-7.37
1941.pdbqt,-7.37
330.pdbqt,-7.37
3985.pdbqt,-7.37
8435.pdbqt,-7.369
6229.pdbqt,-7.369
3619.pdbqt,-7.369
704.pdbqt,-7.369
5500.pdbqt,-7.368
3721.pdbqt,-7.368
3665.pdbqt,-7.368
6453.pdbqt,-7.368
5644.pdbqt,-7.367
1749.pdbqt,-7.367
1834.pdbqt,-7.367
7612.pdbqt,-7.366
7212.pdbqt,-7.366
4723.pdbqt,-7.366
6103.pdbqt,-7.366
4571.pdbqt,-7.366
6085.pdbqt,-7.366
1623.pdbqt,-7.365
5628.pdbqt,-7.365
1044.pdbqt,-7.365
3109.pdbqt,-7.364
6247.pdbqt,-7.364
3133.pdbqt,-7.363
2390.pdbqt,-7.363
1393.pdbqt,-7.363
274.pdbqt,-7.363
4361.pdbqt,-7.363
6981.pdbqt,-7.362
4161.pdbqt,-7.362
6503.pdbqt,-7.362
2185.pdbqt,-7.361
5709.pdbqt,-7.361
9055.pdbqt,-7.36
8623.pdbqt,-7.359
6489.pdbqt,-7.359
3169.pdbqt,-7.358
4849.pdbqt,-7.358
5891.pdbqt,-7.357
1146.pdbqt,-7.357
5761.pdbqt,-7.357
5297.pdbqt,-7.356
4566.pdbqt,-7.356
7180.pdbqt,-7.355
7687.pdbqt,-7.355
4141.pdbqt,-7.354
2622.pdbqt,-7.354
8127.pdbqt,-7.353
1430.pdbqt,-7.353
4592.pdbqt,-7.353
5653.pdbqt,-7.352
5821.pdbqt,-7.351
3379.pdbqt,-7.351
581.pdbqt,-7.35
6836.pdbqt,-7.35
5817.pdbqt,-7.349
4825.pdbqt,-7.349
663.pdbqt,-7.348
4091.pdbqt,-7.348
196.pdbqt,-7.348
3095.pdbqt,-7.347
8730.pdbqt,-7.347
4427.pdbqt,-7.347
5411.pdbqt,-7.347
1371.pdbqt,-7.346
4836.pdbqt,-7.345
8076.pdbqt,-7.345
3429.pdbqt,-7.345
6715.pdbqt,-7.344
742.pdbqt,-7.344
3249.pdbqt,-7.344
6193.pdbqt,-7.344
4806.pdbqt,-7.344
5326.pdbqt,-7.344
5857.pdbqt,-7.342
3202.pdbqt,-7.341
840.pdbqt,-7.341
4045.pdbqt,-7.341
6120.pdbqt,-7.34
839.pdbqt,-7.34
5755.pdbqt,-7.34
5257.pdbqt,-7.34
5937.pdbqt,-7.339
8195.pdbqt,-7.339
5497.pdbqt,-7.339
381.pdbqt,-7.339
2835.pdbqt,-7.339
5958.pdbqt,-7.339
340.pdbqt,-7.339
6615.pdbqt,-7.339
3603.pdbqt,-7.338
4946.pdbqt,-7.338
1950.pdbqt,-7.338
8181.pdbqt,-7.338
8598.pdbqt,-7.337
1077.pdbqt,-7.337
247.pdbqt,-7.336
3649.pdbqt,-7.335
7396.pdbqt,-7.335
1212.pdbqt,-7.335
3312.pdbqt,-7.335
19.pdbqt,-7.335
9165.pdbqt,-7.334
8994.pdbqt,-7.334
7433.pdbqt,-7.333
9173.pdbqt,-7.333
3817.pdbqt,-7.332
4851.pdbqt,-7.332
1105.pdbqt,-7.332
9124.pdbqt,-7.332
2642.pdbqt,-7.332
9030.pdbqt,-7.332
636.pdbqt,-7.332
8520.pdbqt,-7.331
2609.pdbqt,-7.331
992.pdbqt,-7.33
5992.pdbqt,-7.33
5769.pdbqt,-7.33
5109.pdbqt,-7.33
7141.pdbqt,-7.329
331.pdbqt,-7.329
8803.pdbqt,-7.328
3079.pdbqt,-7.328
2607.pdbqt,-7.328
2071.pdbqt,-7.328
5123.pdbqt,-7.328
8098.pdbqt,-7.327
1165.pdbqt,-7.326
8317.pdbqt,-7.326
246.pdbqt,-7.324
1354.pdbqt,-7.323
7093.pdbqt,-7.323
744.pdbqt,-7.322
8355.pdbqt,-7.321
651.pdbqt,-7.321
5639.pdbqt,-7.321
423.pdbqt,-7.321
2201.pdbqt,-7.32
4471.pdbqt,-7.32
1824.pdbqt,-7.32
432.pdbqt,-7.32
6279.pdbqt,-7.318
1182.pdbqt,-7.318
823.pdbqt,-7.318
2583.pdbqt,-7.318
2809.pdbqt,-7.318
8903.pdbqt,-7.317
6997.pdbqt,-7.317
2107.pdbqt,-7.316
8951.pdbqt,-7.315
4001.pdbqt,-7.315
1732.pdbqt,-7.315
2380.pdbqt,-7.315
7799.pdbqt,-7.314
3433.pdbqt,-7.313
2487.pdbqt,-7.312
30.pdbqt,-7.312
6333.pdbqt,-7.312
485.pdbqt,-7.312
2111.pdbqt,-7.311
901.pdbqt,-7.311
8943.pdbqt,-7.31
8247.pdbqt,-7.309
5901.pdbqt,-7.307
1507.pdbqt,-7.306
7057.pdbqt,-7.305
7661.pdbqt,-7.305
876.pdbqt,-7.304
7055.pdbqt,-7.304
4807.pdbqt,-7.303
533.pdbqt,-7.302
5539.pdbqt,-7.301
4337.pdbqt,-7.301
3846.pdbqt,-7.301
1275.pdbqt,-7.301
1491.pdbqt,-7.301
1183.pdbqt,-7.3
1012.pdbqt,-7.3
1952.pdbqt,-7.299
6924.pdbqt,-7.299
8233.pdbqt,-7.298
5082.pdbqt,-7.298
5952.pdbqt,-7.298
5574.pdbqt,-7.298
1668.pdbqt,-7.298
4424.pdbqt,-7.297
6781.pdbqt,-7.297
9016.pdbqt,-7.297
1935.pdbqt,-7.296
2539.pdbqt,-7.296
4293.pdbqt,-7.295
8141.pdbqt,-7.294
7907.pdbqt,-7.294
781.pdbqt,-7.293
7769.pdbqt,-7.292
2827.pdbqt,-7.292
2230.pdbqt,-7.292
1001.pdbqt,-7.292
5398.pdbqt,-7.291
1747.pdbqt,-7.291
1577.pdbqt,-7.29
6584.pdbqt,-7.29
6815.pdbqt,-7.29
8490.pdbqt,-7.289
606.pdbqt,-7.289
4417.pdbqt,-7.289
5501.pdbqt,-7.287
115.pdbqt,-7.287
984.pdbqt,-7.287
8904.pdbqt,-7.286
7991.pdbqt,-7.286
2053.pdbqt,-7.286
613.pdbqt,-7.286
4879.pdbqt,-7.285
1134.pdbqt,-7.285
6775.pdbqt,-7.285
529.pdbqt,-7.285
2184.pdbqt,-7.285
5061.pdbqt,-7.285
7248.pdbqt,-7.284
8332.pdbqt,-7.284
2645.pdbqt,-7.284
564.pdbqt,-7.283
6708.pdbqt,-7.283
1099.pdbqt,-7.283
58.pdbqt,-7.283
143.pdbqt,-7.283
1927.pdbqt,-7.283
4784.pdbqt,-7.282
707.pdbqt,-7.282
7572.pdbqt,-7.282
5275.pdbqt,-7.282
1085.pdbqt,-7.282
2935.pdbqt,-7.282
3810.pdbqt,-7.281
502.pdbqt,-7.281
7068.pdbqt,-7.28
3317.pdbqt,-7.28
5346.pdbqt,-7.278
2713.pdbqt,-7.278
4671.pdbqt,-7.276
1060.pdbqt,-7.275
5311.pdbqt,-7.275
1767.pdbqt,-7.274
2138.pdbqt,-7.274
8653.pdbqt,-7.274
7501.pdbqt,-7.274
1117.pdbqt,-7.274
7425.pdbqt,-7.272
1006.pdbqt,-7.272
1473.pdbqt,-7.271
3829.pdbqt,-7.27
8494.pdbqt,-7.269
3727.pdbqt,-7.269
7986.pdbqt,-7.269
5006.pdbqt,-7.268
5359.pdbqt,-7.268
3697.pdbqt,-7.268
5340.pdbqt,-7.267
6546.pdbqt,-7.267
3884.pdbqt,-7.267
5202.pdbqt,-7.266
8617.pdbqt,-7.265
245.pdbqt,-7.265
3883.pdbqt,-7.264
1423.pdbqt,-7.264
4098.pdbqt,-7.264
5423.pdbqt,-7.263
1266.pdbqt,-7.263
325.pdbqt,-7.263
570.pdbqt,-7.263
8829.pdbqt,-7.262
6907.pdbqt,-7.261
3737.pdbqt,-7.26
